CreditScore,Age,Balance,NumOfProducts,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,IsActiveMember_1,TenureOverAge,BalanceOverSalary,Credit_Age_Ratio,Balance_Per_Product,Active_Monetary_Value,Has_Balance,Age_Group,Credit_Score_Tier,Geo_Balance_Mean,Balance_Rel_Geo
748,26,77780.29,1,183049.41,0,False,False,False,True,0.038461538461538464,0.4249141802751508,28.76923076923077,77780.29,77780.29,1,0,2,62001.87311440395,1.2544829066128727
722,37,0.0,1,120906.83,0,False,False,True,False,0.05405405405405406,0.0,19.513513513513512,0.0,0.0,0,1,2,62001.87311440395,0.0
501,40,125832.2,1,100433.83,0,False,False,True,True,0.1,1.2528866020543077,12.525,125832.2,125832.2,1,1,0,62001.87311440395,2.029490298911104
675,38,68065.8,1,138777.0,1,False,False,False,False,0.15789473684210525,0.49046888173112263,17.763157894736842,68065.8,0.0,1,1,2,62001.87311440395,1.097802317591391
778,47,127299.34,2,124694.99,0,False,True,False,False,0.1276595744680851,1.020885762932416,16.5531914893617,63649.67,0.0,1,2,3,62001.87311440395,2.0531531324079704
494,38,174937.64,1,40084.32,0,True,False,False,False,0.18421052631578946,4.364241179593417,13.0,174937.64,0.0,1,1,0,119730.1161339179,1.4610997270255097
850,40,0.0,2,119232.33,0,False,False,True,True,0.225,0.0,21.25,0.0,0.0,0,1,3,62001.87311440395,0.0
592,31,110071.1,1,43921.36,0,False,True,True,False,0.22580645161290322,2.5060949843083185,19.096774193548388,110071.1,0.0,1,1,1,62001.87311440395,1.7752866884666565
590,44,139432.37,1,62222.81,0,False,True,False,False,0.06818181818181818,2.2408562069119027,13.409090909090908,139432.37,0.0,1,1,1,62001.87311440395,2.2488412526299597
758,39,127357.76,1,56577.0,0,False,False,False,True,0.15384615384615385,2.2510518408540574,19.435897435897434,127357.76,127357.76,1,1,3,62001.87311440395,2.054095362006296
506,36,0.0,2,164253.35,0,False,False,True,False,0.1388888888888889,0.0,14.055555555555555,0.0,0.0,0,1,0,62001.87311440395,0.0
733,33,0.0,1,7666.73,0,False,False,True,True,0.09090909090909091,0.0,22.21212121212121,0.0,0.0,0,1,2,62001.87311440395,0.0
711,38,0.0,2,68487.51,0,False,False,True,False,0.07894736842105263,0.0,18.710526315789473,0.0,0.0,0,1,2,62001.87311440395,0.0
514,43,95556.31,1,199273.98,1,True,False,True,True,0.023255813953488372,0.4795222637697104,11.953488372093023,95556.31,95556.31,1,1,0,119730.1161339179,0.7980975303917726
637,37,0.0,1,186062.36,0,False,True,True,True,0.21621621621621623,0.0,17.216216216216218,0.0,0.0,0,1,1,62001.87311440395,0.0
468,29,111681.98,2,195711.16,0,True,False,True,True,0.034482758620689655,0.5706469677048565,16.137931034482758,55840.99,111681.98,1,0,0,119730.1161339179,0.9327810212351579
539,39,0.0,2,36692.17,0,False,False,True,False,0.07692307692307693,0.0,13.820512820512821,0.0,0.0,0,1,0,62001.87311440395,0.0
509,25,108738.71,2,106920.57,0,False,True,False,False,0.12,1.017004585740611,20.36,54369.355,0.0,1,0,0,62001.87311440395,1.753797176407214
662,32,133950.37,1,48725.68,1,False,False,False,True,0.125,2.749071331585316,20.6875,133950.37,133950.37,1,1,2,62001.87311440395,2.1604245689938897
818,26,0.0,2,167036.94,0,False,True,True,True,0.15384615384615385,0.0,31.46153846153846,0.0,0.0,0,0,3,62001.87311440395,0.0
608,33,89968.69,1,68777.26,0,False,False,True,False,0.2727272727272727,1.3081168107016767,18.424242424242426,89968.69,0.0,1,1,1,62001.87311440395,1.4510640643709674
850,32,0.0,2,18924.92,0,False,True,False,True,0.28125,0.0,26.5625,0.0,0.0,0,1,3,62001.87311440395,0.0
816,38,130878.75,3,71905.77,1,True,False,False,False,0.13157894736842105,1.8201425282004489,21.473684210526315,43626.25,0.0,1,1,3,119730.1161339179,1.09311470017796
536,35,0.0,2,64833.28,0,False,False,True,False,0.22857142857142856,0.0,15.314285714285715,0.0,0.0,0,1,0,62001.87311440395,0.0
753,35,0.0,2,184843.77,0,False,False,True,True,0.08571428571428572,0.0,21.514285714285716,0.0,0.0,0,1,3,62001.87311440395,0.0
631,27,134169.62,1,176730.02,0,False,True,True,True,0.37037037037037035,0.75917843499367,23.37037037037037,134169.62,134169.62,1,0,1,62001.87311440395,2.163960752482983
703,37,149762.08,1,20629.4,1,False,False,True,False,0.02702702702702703,7.259643033728561,19.0,149762.08,0.0,1,1,2,62001.87311440395,2.4154444451002894
774,26,93844.69,1,28415.36,0,False,False,True,False,0.07692307692307693,3.302604295704858,29.76923076923077,93844.69,0.0,1,0,3,62001.87311440395,1.5135783047528366
785,28,0.0,2,77231.27,0,False,False,True,False,0.2857142857142857,0.0,28.035714285714285,0.0,0.0,0,0,3,62001.87311440395,0.0
571,33,0.0,2,102750.7,0,False,False,False,False,0.030303030303030304,0.0,17.303030303030305,0.0,0.0,0,1,1,62001.87311440395,0.0
621,46,141078.37,1,34580.8,1,True,False,True,False,0.13043478260869565,4.079673402581779,13.5,141078.37,0.0,1,2,1,119730.1161339179,1.178303125023316
605,31,117992.59,1,183598.77,0,True,False,False,True,0.03225806451612903,0.6426654710159551,19.516129032258064,117992.59,117992.59,1,1,1,119730.1161339179,0.9854879775446431
611,40,100812.33,2,147358.27,0,False,False,False,False,0.2,0.6841307922521078,15.275,50406.165,0.0,1,1,1,62001.87311440395,1.6259561999680912
569,38,0.0,1,108469.2,0,False,False,True,True,0.18421052631578946,0.0,14.973684210526315,0.0,0.0,0,1,1,62001.87311440395,0.0
658,29,80262.6,1,20612.82,0,False,False,True,True,0.13793103448275862,3.8938194773931953,22.689655172413794,80262.6,80262.6,1,0,2,62001.87311440395,1.2945189551274028
788,34,156478.62,1,181196.76,0,False,True,True,True,0.17647058823529413,0.8635839846142943,23.176470588235293,156478.62,156478.62,1,1,3,62001.87311440395,2.5237724626685143
525,23,0.0,2,160249.1,0,False,False,False,False,0.21739130434782608,0.0,22.82608695652174,0.0,0.0,0,0,0,62001.87311440395,0.0
798,37,0.0,3,110783.28,0,False,False,True,False,0.21621621621621623,0.0,21.56756756756757,0.0,0.0,0,1,3,62001.87311440395,0.0
486,37,115217.99,2,144995.33,0,True,False,True,False,0.24324324324324326,0.794632420230362,13.135135135135135,57608.995,0.0,1,1,0,119730.1161339179,0.9623141922883371
615,61,0.0,2,150227.85,1,False,True,True,False,0.14754098360655737,0.0,10.081967213114755,0.0,0.0,0,3,1,62001.87311440395,0.0
730,35,155470.55,1,53718.28,0,False,False,False,True,0.0,2.8941833208360355,20.857142857142858,155470.55,155470.55,1,1,2,62001.87311440395,2.5075137603202813
641,37,0.0,2,75248.3,0,False,False,True,False,0.1891891891891892,0.0,17.324324324324323,0.0,0.0,0,1,1,62001.87311440395,0.0
542,39,135096.77,1,14353.43,1,False,False,True,True,0.07692307692307693,9.412159323590249,13.897435897435898,135096.77,135096.77,1,1,0,62001.87311440395,2.1789143329706118
692,30,0.0,2,130486.57,0,False,False,True,True,0.06666666666666667,0.0,23.066666666666666,0.0,0.0,0,0,2,62001.87311440395,0.0
714,55,180075.22,1,100127.71,0,True,False,False,True,0.16363636363636364,1.7984553926180873,12.981818181818182,180075.22,180075.22,1,2,2,119730.1161339179,1.504009398926718
591,29,97541.24,1,196356.17,0,False,True,True,True,0.034482758620689655,0.4967566845493065,20.379310344827587,97541.24,97541.24,1,0,1,62001.87311440395,1.5731982777362212
710,41,156067.05,1,9983.88,0,False,False,False,True,0.04878048780487805,15.631903628649383,17.317073170731707,156067.05,156067.05,1,1,2,62001.87311440395,2.517134437406913
639,38,81550.94,2,118974.77,0,False,False,False,True,0.10526315789473684,0.6854473431635968,16.81578947368421,40775.47,81550.94,1,1,1,62001.87311440395,1.3152980047800285
531,47,0.0,1,194998.34,1,False,False,False,False,0.1276595744680851,0.0,11.297872340425531,0.0,0.0,0,2,0,62001.87311440395,0.0
673,38,170061.92,2,134901.34,1,False,False,False,False,0.05263157894736842,1.2606392197438514,17.710526315789473,85030.96,0.0,1,1,2,62001.87311440395,2.7428513278333866
765,36,92310.54,2,72924.56,0,True,False,True,True,0.2222222222222222,1.2658360914347648,21.25,46155.27,92310.54,1,1,3,119730.1161339179,0.770988477926062
622,32,169089.38,2,101057.95,0,False,False,False,False,0.1875,1.6731922624593119,19.4375,84544.69,0.0,1,1,1,62001.87311440395,2.727165672688654
806,40,80613.93,1,142838.64,0,False,False,True,True,0.125,0.5643706072810549,20.15,80613.93,80613.93,1,1,3,62001.87311440395,1.3001853968387964
757,26,121581.56,2,127059.04,0,True,False,True,True,0.3076923076923077,0.9568902771498983,29.115384615384617,60790.78,121581.56,1,0,3,119730.1161339179,1.0154634767414012
570,58,0.0,1,116503.92,1,False,False,False,True,0.13793103448275862,0.0,9.827586206896552,0.0,0.0,0,2,1,62001.87311440395,0.0
555,32,0.0,2,54405.79,0,False,True,True,True,0.125,0.0,17.34375,0.0,0.0,0,1,1,62001.87311440395,0.0
692,54,0.0,2,88721.84,0,False,False,True,True,0.09259259259259259,0.0,12.814814814814815,0.0,0.0,0,2,2,62001.87311440395,0.0
774,60,85891.55,1,74135.48,1,False,False,True,False,0.08333333333333333,1.1585754890910533,12.9,85891.55,0.0,1,2,3,62001.87311440395,1.385305728449777
638,44,77637.35,2,111346.22,0,False,True,True,True,0.20454545454545456,0.6972607601766814,14.5,38818.675,77637.35,1,1,1,62001.87311440395,1.252177492391979
543,41,0.0,1,194902.16,0,False,True,False,False,0.0975609756097561,0.0,13.24390243902439,0.0,0.0,0,1,0,62001.87311440395,0.0
584,31,0.0,2,31474.27,0,False,False,True,False,0.16129032258064516,0.0,18.838709677419356,0.0,0.0,0,1,1,62001.87311440395,0.0
691,30,116927.89,1,21198.39,0,True,False,True,False,0.23333333333333334,5.515885404504776,23.033333333333335,116927.89,0.0,1,0,2,119730.1161339179,0.9765954780267346
684,40,137326.65,1,186976.6,0,True,False,False,False,0.15,0.7344590178664068,17.1,137326.65,0.0,1,1,2,119730.1161339179,1.1469683187010393
733,22,0.0,2,117202.19,0,False,False,True,True,0.22727272727272727,0.0,33.31818181818182,0.0,0.0,0,0,2,62001.87311440395,0.0
599,37,0.0,2,143739.29,0,False,True,False,True,0.05405405405405406,0.0,16.18918918918919,0.0,0.0,0,1,1,62001.87311440395,0.0
524,31,67238.98,2,161811.23,0,True,False,False,True,0.3225806451612903,0.41553963837985775,16.903225806451612,33619.49,67238.98,1,1,0,119730.1161339179,0.5615878625290344
632,38,86569.76,2,98090.91,0,True,False,False,False,0.15789473684210525,0.8825462012738998,16.63157894736842,43284.88,0.0,1,1,1,119730.1161339179,0.7230408087399823
735,34,0.0,2,71095.41,0,False,True,True,False,0.14705882352941177,0.0,21.61764705882353,0.0,0.0,0,1,2,62001.87311440395,0.0
734,34,133598.4,1,13107.24,0,False,False,True,True,0.17647058823529413,10.192717917730963,21.58823529411765,133598.4,133598.4,1,1,2,62001.87311440395,2.1547478050137023
605,51,136188.78,1,67110.59,1,False,False,False,True,0.058823529411764705,2.0293187707037,11.862745098039216,136188.78,136188.78,1,2,1,62001.87311440395,2.196526865385319
793,38,0.0,2,88225.02,0,False,True,True,False,0.23684210526315788,0.0,20.86842105263158,0.0,0.0,0,1,3,62001.87311440395,0.0
468,56,0.0,3,62256.87,1,False,False,False,True,0.17857142857142858,0.0,8.357142857142858,0.0,0.0,0,2,0,62001.87311440395,0.0
779,37,120092.52,2,135925.72,0,True,False,True,False,0.1891891891891892,0.8835157908304624,21.054054054054053,60046.26,0.0,1,1,3,119730.1161339179,1.0030268396773019
698,48,101238.24,2,177815.87,1,False,False,True,True,0.08333333333333333,0.5693431075640212,14.541666666666666,50619.12,101238.24,1,2,2,62001.87311440395,1.6328255085648513
707,58,89685.92,1,126471.13,0,False,False,True,True,0.10344827586206896,0.7091414459568757,12.189655172413794,89685.92,89685.92,1,2,2,62001.87311440395,1.4465033957040991
850,35,211774.31,1,188574.12,1,False,False,False,False,0.02857142857142857,1.1230295546387807,24.285714285714285,211774.31,0.0,1,1,3,62001.87311440395,3.415611486595583
850,56,131317.48,1,119175.45,0,False,False,True,True,0.125,1.101883651372829,15.178571428571429,131317.48,131317.48,1,2,3,62001.87311440395,2.117959884174742
527,37,93722.73,2,139093.73,0,False,True,True,True,0.13513513513513514,0.6738098834505336,14.243243243243244,46861.365,93722.73,1,1,0,62001.87311440395,1.5116112674058362
696,32,101160.99,1,115916.55,0,True,False,True,True,0.25,0.8727053211987417,21.75,101160.99,101160.99,1,1,2,119730.1161339179,0.8449084763841007
661,48,120320.54,1,96463.25,0,False,False,True,False,0.0625,1.2473199897370242,13.770833333333334,120320.54,0.0,1,2,2,62001.87311440395,1.9405952426306257
776,31,0.0,2,112349.51,0,False,False,False,True,0.06451612903225806,0.0,25.032258064516128,0.0,0.0,0,1,3,62001.87311440395,0.0
701,43,0.0,2,165303.79,0,False,False,True,True,0.046511627906976744,0.0,16.302325581395348,0.0,0.0,0,1,2,62001.87311440395,0.0
610,26,0.0,2,166031.08,0,False,False,True,False,0.3076923076923077,0.0,23.46153846153846,0.0,0.0,0,0,1,62001.87311440395,0.0
572,48,152827.99,1,38411.79,1,True,False,False,False,0.0625,3.9786739956664343,11.916666666666666,152827.99,0.0,1,2,1,119730.1161339179,1.2764373320164677
673,30,64097.75,1,77783.35,0,False,False,True,True,0.03333333333333333,0.8240548909246002,22.433333333333334,64097.75,64097.75,1,0,2,62001.87311440395,1.0338034446431772
519,57,119035.35,2,29871.79,0,False,True,False,True,0.03508771929824561,3.9848750275761846,9.105263157894736,59517.675,119035.35,1,2,0,62001.87311440395,1.9198669978947192
702,26,135219.57,1,59747.63,0,False,True,False,True,0.15384615384615385,2.263178807259803,27.0,135219.57,135219.57,1,0,2,62001.87311440395,2.180894918295404
729,32,93694.42,1,79919.13,0,False,False,True,True,0.1875,1.1723653648381807,22.78125,93694.42,93694.42,1,1,2,62001.87311440395,1.5111546682971648
543,35,59408.63,1,76773.53,0,False,True,True,False,0.2857142857142857,0.7738165745407304,15.514285714285714,59408.63,0.0,1,1,0,62001.87311440395,0.9581747617589073
550,40,114354.95,1,54018.93,0,False,False,False,False,0.175,2.116942153426586,13.75,114354.95,0.0,1,1,0,62001.87311440395,1.8443789559227632
608,59,0.0,1,70649.64,1,False,False,True,False,0.01694915254237288,0.0,10.305084745762711,0.0,0.0,0,2,1,62001.87311440395,0.0
639,35,128173.9,2,59093.39,0,True,False,True,False,0.2857142857142857,2.1690057043605044,18.257142857142856,64086.95,0.0,1,1,1,119730.1161339179,1.0705234751183048
686,34,0.0,2,127569.8,0,False,True,True,False,0.2647058823529412,0.0,20.176470588235293,0.0,0.0,0,1,2,62001.87311440395,0.0
564,62,114931.35,3,18260.98,1,True,False,False,True,0.08064516129032258,6.293821580221873,9.096774193548388,38310.450000000004,114931.35,1,3,1,119730.1161339179,0.9599201413239216
745,28,111071.36,1,73275.96,1,True,False,False,False,0.03571428571428571,1.5157953577134984,26.607142857142858,111071.36,0.0,1,0,2,119730.1161339179,0.9276810512383276
833,37,151226.18,2,136129.49,0,False,False,True,True,0.21621621621621623,1.1108994825441572,22.513513513513512,75613.09,151226.18,1,1,3,62001.87311440395,2.439058247820386
622,26,0.0,2,153237.59,0,False,False,True,True,0.34615384615384615,0.0,23.923076923076923,0.0,0.0,0,0,1,62001.87311440395,0.0
597,42,64740.12,1,106841.12,0,False,False,False,True,0.09523809523809523,0.6059475977039552,14.214285714285714,64740.12,64740.12,1,1,1,62001.87311440395,1.044163938088508
721,51,169312.13,1,109078.35,1,False,True,True,False,0.0,1.5522065561131058,14.137254901960784,169312.13,0.0,1,2,2,62001.87311440395,2.7307583060852125
504,49,0.0,3,87822.14,1,False,False,False,True,0.14285714285714285,0.0,10.285714285714286,0.0,0.0,0,2,0,62001.87311440395,0.0
842,44,112652.08,2,126644.98,0,False,True,False,False,0.045454545454545456,0.8895108199314335,19.136363636363637,56326.04,0.0,1,1,3,62001.87311440395,1.8169141405153655
587,38,0.0,2,47414.15,0,False,False,True,False,0.0,0.0,15.447368421052632,0.0,0.0,0,1,1,62001.87311440395,0.0
479,30,143964.36,2,41879.99,0,True,False,False,False,0.23333333333333334,3.4375452334157672,15.966666666666667,71982.18,0.0,1,0,0,119730.1161339179,1.2024072526495853
508,49,122451.46,2,75808.1,0,False,False,True,True,0.14285714285714285,1.6152820081231425,10.36734693877551,61225.73,122451.46,1,2,0,62001.87311440395,1.9749638817210626
749,24,0.0,3,47911.03,0,False,False,True,True,0.041666666666666664,0.0,31.208333333333332,0.0,0.0,0,0,2,62001.87311440395,0.0
721,36,65253.07,2,28737.78,0,True,False,False,False,0.08333333333333333,2.27063711949914,20.02777777777778,32626.535,0.0,1,1,2,119730.1161339179,0.5450013088354025
674,47,106901.94,1,2079.2,1,True,False,True,True,0.1276595744680851,51.41493843786072,14.340425531914894,106901.94,106901.94,1,2,2,119730.1161339179,0.8928575654301579
685,25,128509.63,1,121562.33,0,False,True,False,False,0.4,1.0571501056289394,27.4,128509.63,0.0,1,0,2,62001.87311440395,2.072673349124114
417,34,0.0,2,55003.79,0,False,False,True,False,0.20588235294117646,0.0,12.264705882352942,0.0,0.0,0,1,0,62001.87311440395,0.0
574,33,129834.67,1,193131.42,0,True,False,True,False,0.09090909090909091,0.6722607331318746,17.393939393939394,129834.67,0.0,1,1,1,119730.1161339179,1.0843944213232048
590,51,154962.99,3,191932.27,1,False,True,False,True,0.058823529411764705,0.8073837192672186,11.568627450980392,51654.329999999994,154962.99,1,2,1,62001.87311440395,2.4993275560250745
587,40,138241.9,2,159418.1,0,True,False,True,False,0.125,0.8671656480663111,14.675,69120.95,0.0,1,1,1,119730.1161339179,1.154612594256375
598,41,91536.93,1,191468.78,1,True,False,True,False,0.07317073170731707,0.4780775748401384,14.585365853658537,91536.93,0.0,1,1,1,119730.1161339179,0.7645271962955095
741,53,0.0,2,38913.68,0,False,True,True,True,0.05660377358490566,0.0,13.981132075471699,0.0,0.0,0,2,2,62001.87311440395,0.0
850,70,0.0,1,705.18,0,False,True,False,True,0.07142857142857142,0.0,12.142857142857142,0.0,0.0,0,3,3,62001.87311440395,0.0
584,29,105204.01,1,138490.03,0,True,False,False,True,0.2413793103448276,0.759650423933044,20.137931034482758,105204.01,105204.01,1,0,1,119730.1161339179,0.8786762545384114
650,61,152968.73,1,82970.69,0,False,True,True,True,0.01639344262295082,1.8436477989998639,10.655737704918034,152968.73,152968.73,1,3,1,62001.87311440395,2.4671630438929935
607,36,158261.68,1,76744.72,0,False,True,True,True,0.2222222222222222,2.0621833006883077,16.86111111111111,158261.68,158261.68,1,1,1,62001.87311440395,2.552530626098673
509,46,0.0,1,71244.59,1,False,False,False,False,0.021739130434782608,0.0,11.065217391304348,0.0,0.0,0,2,0,62001.87311440395,0.0
689,38,121021.05,1,12182.15,0,False,True,False,True,0.15789473684210525,9.934293207685014,18.13157894736842,121021.05,121021.05,1,1,2,62001.87311440395,1.9518934496816844
543,36,0.0,2,141210.5,0,False,False,True,True,0.1111111111111111,0.0,15.083333333333334,0.0,0.0,0,1,0,62001.87311440395,0.0
438,54,0.0,1,191763.07,1,False,True,False,False,0.037037037037037035,0.0,8.11111111111111,0.0,0.0,0,2,0,62001.87311440395,0.0
687,63,137715.66,1,37938.74,0,False,True,False,True,0.015873015873015872,3.629948174346328,10.904761904761905,137715.66,137715.66,1,3,2,62001.87311440395,2.2211532181598983
737,31,121192.22,2,74890.58,0,True,False,True,True,0.16129032258064516,1.6182571960318641,23.774193548387096,60596.11,121192.22,1,1,2,119730.1161339179,1.0122116633082252
761,31,0.0,3,166698.18,0,False,False,True,True,0.22580645161290322,0.0,24.548387096774192,0.0,0.0,0,1,3,62001.87311440395,0.0
601,44,100486.18,2,62678.53,0,False,False,True,True,0.022727272727272728,1.6031993730548562,13.659090909090908,50243.09,100486.18,1,1,1,62001.87311440395,1.6206958750195495
651,45,0.0,1,67740.08,1,False,False,True,False,0.022222222222222223,0.0,14.466666666666667,0.0,0.0,0,1,2,62001.87311440395,0.0
745,35,92566.53,2,161519.77,0,False,False,True,False,0.2571428571428571,0.5730972128055903,21.285714285714285,46283.265,0.0,1,1,2,62001.87311440395,1.4929634436882107
648,49,0.0,2,159835.78,1,False,True,False,True,0.20408163265306123,0.0,13.224489795918368,0.0,0.0,0,2,1,62001.87311440395,0.0
848,40,110929.96,1,30876.84,0,False,True,True,True,0.075,3.5926590933528173,21.2,110929.96,110929.96,1,1,3,62001.87311440395,1.7891388506169073
546,27,0.0,2,14858.1,0,False,False,False,True,0.2962962962962963,0.0,20.22222222222222,0.0,0.0,0,0,0,62001.87311440395,0.0
439,32,138901.61,1,75685.97,0,False,True,False,False,0.09375,1.8352359096408486,13.71875,138901.61,0.0,1,1,0,62001.87311440395,2.240280866090981
755,30,123217.66,2,144183.1,0,False,False,True,True,0.13333333333333333,0.8545915575403775,25.166666666666668,61608.83,123217.66,1,0,3,62001.87311440395,1.9873215728925249
593,41,0.0,1,65170.66,0,False,False,False,False,0.14634146341463414,0.0,14.463414634146341,0.0,0.0,0,1,1,62001.87311440395,0.0
701,39,0.0,2,82526.92,0,False,False,True,True,0.05128205128205128,0.0,17.974358974358974,0.0,0.0,0,1,2,62001.87311440395,0.0
701,36,0.0,2,169161.46,0,False,True,True,False,0.2222222222222222,0.0,19.47222222222222,0.0,0.0,0,1,2,62001.87311440395,0.0
607,33,108431.87,2,109291.39,1,False,True,False,True,0.06060606060606061,0.9921355195500762,18.393939393939394,54215.935,108431.87,1,1,1,62001.87311440395,1.7488482936624326
586,57,0.0,2,6057.81,0,False,True,False,True,0.05263157894736842,0.0,10.280701754385966,0.0,0.0,0,2,1,62001.87311440395,0.0
547,30,72392.41,1,77077.14,0,True,False,False,False,0.3,0.9392202409170864,18.233333333333334,72392.41,0.0,1,0,0,119730.1161339179,0.604629915492851
647,51,119741.77,2,54954.51,1,True,False,False,False,0.0196078431372549,2.178925260183377,12.686274509803921,59870.885,0.0,1,2,1,119730.1161339179,1.0000973344590185
760,51,100946.71,1,179614.8,1,False,False,False,False,0.0392156862745098,0.5620177735910404,14.901960784313726,100946.71,0.0,1,2,3,62001.87311440395,1.6281235538438692
621,53,170491.84,1,35588.07,1,False,True,True,False,0.16981132075471697,4.790702052682261,11.716981132075471,170491.84,0.0,1,2,1,62001.87311440395,2.7497853118955566
725,44,0.0,1,117356.14,0,False,False,True,True,0.11363636363636363,0.0,16.477272727272727,0.0,0.0,0,1,2,62001.87311440395,0.0
526,36,0.0,1,160696.72,0,False,False,True,False,0.027777777777777776,0.0,14.61111111111111,0.0,0.0,0,1,0,62001.87311440395,0.0
519,47,157296.02,2,147278.43,1,False,True,False,False,0.1276595744680851,1.0680180390298837,11.042553191489361,78648.01,0.0,1,2,0,62001.87311440395,2.5369559353434727
713,38,144606.22,1,56594.36,1,True,False,False,True,0.18421052631578946,2.5551348226219006,18.763157894736842,144606.22,144606.22,1,1,2,119730.1161339179,1.207768142797575
700,38,134811.3,1,1299.75,0,False,False,True,False,0.21052631578947367,103.7209463358338,18.42105263157895,134811.3,0.0,1,1,2,62001.87311440395,2.1743101172322703
666,34,115897.12,1,25095.03,0,False,False,False,True,0.2647058823529412,4.61832960550356,19.58823529411765,115897.12,115897.12,1,1,2,62001.87311440395,1.8692519141502417
630,32,82034.0,1,146326.45,0,False,True,True,False,0.125,0.5606231819332731,19.6875,82034.0,0.0,1,1,1,62001.87311440395,1.3230890597229763
779,26,174318.13,2,38296.21,0,False,True,False,True,0.15384615384615385,4.5518376361525075,29.96153846153846,87159.065,174318.13,1,0,3,62001.87311440395,2.811497802305965
611,41,114206.84,1,164061.6,0,True,False,False,False,0.04878048780487805,0.6961217006295196,14.902439024390244,114206.84,0.0,1,1,1,119730.1161339179,0.9538689486633412
685,43,0.0,2,107811.28,0,False,True,True,False,0.20930232558139536,0.0,15.930232558139535,0.0,0.0,0,1,2,62001.87311440395,0.0
646,39,111574.41,1,30838.51,0,True,False,True,True,0.23076923076923078,3.6180220769421094,16.564102564102566,111574.41,111574.41,1,1,1,119730.1161339179,0.931882583954101
683,57,162448.69,1,9221.78,1,True,False,False,False,0.08771929824561403,17.615762900437876,11.982456140350877,162448.69,0.0,1,2,2,119730.1161339179,1.3567905489902095
484,34,148249.54,1,33738.27,0,True,False,False,True,0.11764705882352941,4.394106158970215,14.235294117647058,148249.54,148249.54,1,1,0,119730.1161339179,1.2381975795812574
601,43,0.0,3,110916.15,1,False,False,False,True,0.18604651162790697,0.0,13.976744186046512,0.0,0.0,0,1,1,62001.87311440395,0.0
762,26,123709.46,2,169654.57,0,False,True,False,True,0.2692307692307692,0.729184365620095,29.307692307692307,61854.73,123709.46,1,0,3,62001.87311440395,1.9952535913186866
687,72,0.0,1,69829.4,0,False,False,False,True,0.125,0.0,9.541666666666666,0.0,0.0,0,3,2,62001.87311440395,0.0
566,30,0.0,1,54926.51,1,False,False,True,False,0.16666666666666666,0.0,18.866666666666667,0.0,0.0,0,0,1,62001.87311440395,0.0
702,37,150525.8,1,94728.49,0,False,False,True,True,0.2702702702702703,1.5890235345248296,18.972972972972972,150525.8,150525.8,1,1,2,62001.87311440395,2.427762137480176
601,29,0.0,1,80393.27,0,False,False,True,True,0.3103448275862069,0.0,20.724137931034484,0.0,0.0,0,0,1,62001.87311440395,0.0
699,53,0.0,2,111307.98,0,False,False,True,True,0.07547169811320754,0.0,13.18867924528302,0.0,0.0,0,2,2,62001.87311440395,0.0
584,28,0.0,2,19834.32,0,False,False,True,False,0.35714285714285715,0.0,20.857142857142858,0.0,0.0,0,0,1,62001.87311440395,0.0
699,35,0.0,2,78397.24,0,False,False,True,True,0.14285714285714285,0.0,19.97142857142857,0.0,0.0,0,1,2,62001.87311440395,0.0
698,51,111018.98,1,86410.28,0,True,False,False,False,0.0392156862745098,1.2847890320457243,13.686274509803921,111018.98,0.0,1,2,2,119730.1161339179,0.9272435673229072
495,30,129755.99,1,172749.65,0,False,False,True,False,0.3333333333333333,0.7511215796963988,16.5,129755.99,0.0,1,0,0,62001.87311440395,2.0927753224580528
650,27,0.0,2,1002.39,0,False,False,False,False,0.2222222222222222,0.0,24.074074074074073,0.0,0.0,0,0,1,62001.87311440395,0.0
605,64,129555.7,1,13601.79,0,False,False,False,True,0.03125,9.524900766737318,9.453125,129555.7,129555.7,1,3,1,62001.87311440395,2.0895449361819733
667,38,87202.38,1,77866.91,0,False,True,True,True,0.02631578947368421,1.119890079110626,17.55263157894737,87202.38,87202.38,1,1,2,62001.87311440395,1.4064475090792314
688,26,146133.39,1,175296.76,0,True,False,True,True,0.3076923076923077,0.8336342896468822,26.46153846153846,146133.39,146133.39,1,0,2,119730.1161339179,1.2205232461025104
727,31,0.0,1,121751.04,1,False,True,False,False,0.0,0.0,23.451612903225808,0.0,0.0,0,1,2,62001.87311440395,0.0
754,39,170184.99,2,89593.26,0,False,True,True,False,0.15384615384615385,1.8995289377794713,19.333333333333332,85092.495,0.0,1,1,3,62001.87311440395,2.7448362678653253
612,62,140745.33,1,193437.89,1,True,False,False,False,0.12903225806451613,0.7275995928202069,9.870967741935484,140745.33,0.0,1,3,1,119730.1161339179,1.1755215358062179
546,42,139070.51,1,86945.0,0,False,True,True,True,0.16666666666666666,1.5995228017712348,13.0,139070.51,139070.51,1,1,0,62001.87311440395,2.2430049773398197
673,37,0.0,2,183318.79,0,False,True,False,True,0.21621621621621623,0.0,18.18918918918919,0.0,0.0,0,1,2,62001.87311440395,0.0
593,35,114193.24,1,71154.1,0,False,False,True,False,0.2571428571428571,1.6048722420774066,16.942857142857143,114193.24,0.0,1,1,1,62001.87311440395,1.841770808912404
656,40,167878.5,1,151887.16,0,False,True,False,True,0.25,1.1052843439827302,16.4,167878.5,167878.5,1,1,2,62001.87311440395,2.707635940130966
