CreditScore,Age,Tenure,Balance,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,HasCrCard_1,IsActiveMember_1,TenureOverAge,BalanceOverSalary
611,46,5,0.0,77677.14,1,False,False,False,False,False,False,True,False,0.10869565217391304,0.0
606,46,8,0.0,183717.94,0,False,True,False,True,False,False,True,True,0.17391304347826086,0.0
554,24,10,0.0,92180.62,0,False,False,True,False,False,False,False,False,0.4166666666666667,0.0
567,37,7,0.0,28690.9,0,False,False,False,True,False,False,True,True,0.1891891891891892,0.0
559,24,3,114739.92,85891.02,1,False,True,True,False,False,False,True,False,0.125,1.3358779532481975
594,41,2,122545.65,42050.24,0,True,False,True,True,False,False,True,True,0.04878048780487805,2.9142675523373947
513,37,6,0.0,110142.34,0,False,False,False,True,False,False,True,False,0.16216216216216217,0.0
652,26,1,131908.35,179269.79,0,True,False,False,False,False,False,True,True,0.038461538461538464,0.7358091399560406
680,42,7,105722.69,90558.24,1,True,False,False,False,False,False,True,True,0.16666666666666666,1.1674552199777735
784,33,10,0.0,162022.47,0,False,True,True,True,False,False,True,False,0.30303030303030304,0.0
812,44,8,0.0,66926.83,1,False,True,False,False,True,False,True,False,0.18181818181818182,0.0
784,40,8,0.0,108891.3,0,False,True,False,True,False,False,True,False,0.2,0.0
570,18,4,82767.42,71811.9,0,False,False,False,False,False,False,True,False,0.2222222222222222,1.1525585592360041
712,42,1,87842.98,92223.59,0,False,False,False,False,False,False,False,False,0.023809523809523808,0.9525001141248134
705,39,6,133261.13,78065.9,0,False,True,True,False,False,False,True,True,0.15384615384615385,1.7070338009297275
681,32,3,0.0,59679.9,0,False,True,False,True,False,False,True,True,0.09375,0.0
620,41,0,97925.11,85000.32,0,False,False,True,False,False,False,True,False,0.0,1.152055780495885
711,52,5,0.0,159808.95,0,False,False,True,False,False,False,True,True,0.09615384615384616,0.0
613,24,7,140453.91,129001.3,0,False,False,False,False,False,False,True,False,0.2916666666666667,1.088779027808247
613,20,0,117356.19,113557.7,1,True,False,False,False,False,False,False,False,0.0,1.0334498673361647
682,36,5,0.0,147758.51,0,False,True,True,True,False,False,True,True,0.1388888888888889,0.0
850,37,4,137204.77,28865.59,0,False,True,True,False,False,False,True,True,0.10810810810810811,4.753229364097529
601,41,1,0.0,160607.06,0,False,False,False,True,False,False,False,True,0.024390243902439025,0.0
595,35,8,0.0,100015.79,1,False,True,True,False,False,False,True,False,0.22857142857142856,0.0
675,36,3,54098.18,54478.52,0,False,True,True,True,False,False,False,True,0.08333333333333333,0.9930185328088943
591,31,8,0.0,141677.33,0,False,True,True,False,False,False,True,True,0.25806451612903225,0.0
602,23,7,113758.48,84077.6,0,False,False,True,True,False,False,False,False,0.30434782608695654,1.3530176884211726
554,34,8,0.0,106981.03,0,False,True,False,False,False,False,False,True,0.23529411764705882,0.0
541,37,9,118636.92,73551.44,0,False,False,True,False,False,False,True,True,0.24324324324324326,1.6129788893324182
506,34,7,0.0,115842.1,0,False,False,True,True,False,False,False,False,0.20588235294117646,0.0
814,44,8,95488.82,107013.59,0,True,False,True,True,False,False,False,False,0.18181818181818182,0.892305547360854
683,30,8,110829.52,24938.84,0,False,False,True,True,False,False,False,False,0.26666666666666666,4.4440527306001405
485,51,7,144244.59,51113.14,0,True,False,True,True,False,False,True,False,0.13725490196078433,2.822064737169346
696,31,8,122021.92,33828.64,0,True,False,False,True,False,False,True,False,0.25806451612903225,3.6070595802846346
608,30,8,0.0,128875.86,0,False,False,False,True,False,False,True,False,0.26666666666666666,0.0
792,50,9,0.0,194700.81,1,False,False,True,False,False,True,True,True,0.18,0.0
686,22,5,0.0,158974.45,0,False,True,True,True,False,False,True,False,0.22727272727272727,0.0
790,42,1,85839.62,198182.73,0,True,False,True,False,False,False,True,False,0.023809523809523808,0.4331337044352956
654,29,4,96974.97,141404.07,0,False,False,False,False,False,False,False,True,0.13793103448275862,0.6858004157871834
452,35,4,148172.44,4175.68,0,False,False,True,False,False,False,True,True,0.11428571428571428,35.484625258640506
719,38,0,0.0,126876.47,0,False,True,True,False,False,False,True,False,0.0,0.0
707,40,5,0.0,41052.82,0,False,False,False,True,False,False,True,False,0.125,0.0
699,49,2,0.0,105760.01,0,False,False,False,False,False,False,False,False,0.04081632653061224,0.0
850,30,2,0.0,27937.12,0,False,True,True,True,False,False,False,True,0.06666666666666667,0.0
828,28,8,134766.85,79355.87,0,False,True,True,False,False,False,True,False,0.2857142857142857,1.6982593726210804
850,30,5,123210.56,102180.27,0,True,False,True,True,False,False,True,True,0.16666666666666666,1.2058155649813804
712,47,1,139887.01,95719.73,0,False,True,True,False,False,False,True,True,0.02127659574468085,1.4614229480170913
634,44,9,149961.11,57121.51,0,False,False,True,False,False,False,True,False,0.20454545454545456,2.6253001715115722
730,45,6,152880.97,162478.11,0,True,False,True,False,False,False,False,False,0.13333333333333333,0.9409327201061116
685,43,9,108589.47,194808.51,0,True,False,True,True,False,False,False,True,0.20930232558139536,0.5574164598866856
809,33,9,0.0,124045.65,0,False,True,True,False,False,False,True,True,0.2727272727272727,0.0
707,35,3,56674.48,17987.4,1,False,True,False,False,False,False,True,False,0.08571428571428572,3.1507877736637866
648,32,8,0.0,133653.38,0,False,True,True,False,False,False,True,False,0.25,0.0
760,57,1,0.0,25101.17,0,False,True,False,True,False,False,True,True,0.017543859649122806,0.0
805,33,3,105663.56,33330.89,0,True,False,False,True,False,False,False,True,0.09090909090909091,3.170139171201249
585,39,7,0.0,2401.26,0,False,False,False,True,False,False,True,False,0.1794871794871795,0.0
595,30,5,100683.54,178361.04,0,False,True,False,False,False,False,True,True,0.16666666666666666,0.5644928959822166
630,42,6,0.0,162697.93,0,False,False,True,True,False,False,True,False,0.14285714285714285,0.0
627,29,5,139541.58,80607.33,0,True,False,True,True,False,False,True,False,0.1724137931034483,1.7311276778426972
631,37,2,121801.72,23146.62,0,True,False,False,True,False,False,False,True,0.05405405405405406,5.262181692186592
776,38,5,112281.7,89893.6,0,True,False,True,False,False,False,False,True,0.13157894736842105,1.2490511004120426
676,36,4,0.0,3173.31,0,False,True,False,True,False,False,True,True,0.1111111111111111,0.0
758,40,5,93499.82,123218.81,0,False,True,False,True,False,False,False,False,0.125,0.7588112561710344
637,33,0,132255.99,74588.41,0,False,False,True,True,False,False,False,True,0.0,1.7731439777305882
850,20,7,0.0,31288.77,0,False,False,True,True,False,False,True,False,0.35,0.0
601,44,4,0.0,58561.31,0,False,True,False,True,False,False,True,False,0.09090909090909091,0.0
735,49,5,121973.28,148804.36,0,False,False,True,False,False,False,True,False,0.10204081632653061,0.8196888854600767
614,32,7,99462.8,51117.06,0,True,False,True,True,False,False,True,True,0.21875,1.9457848319132596
672,21,3,165878.76,164537.17,0,True,False,False,True,False,False,True,True,0.14285714285714285,1.008153719916296
642,30,8,117494.27,61977.82,0,False,False,True,False,False,False,False,False,0.26666666666666666,1.8957470591898844
633,29,0,138577.34,193362.99,0,True,False,False,False,False,False,True,False,0.0,0.7166694102113337
769,39,9,0.0,47722.79,0,False,True,True,False,False,False,True,True,0.23076923076923078,0.0
796,41,8,107525.07,18510.41,0,False,True,True,False,False,False,True,False,0.1951219512195122,5.808897263755909
715,23,7,139224.92,65057.71,0,False,False,True,True,False,False,True,False,0.30434782608695654,2.1400218359976093
695,42,7,121453.63,46374.64,0,False,False,False,False,False,False,False,False,0.16666666666666666,2.6189665299827665
747,25,4,0.0,42039.67,0,False,False,False,True,False,False,False,True,0.16,0.0
584,54,1,77354.37,138192.98,1,True,False,False,False,False,False,False,False,0.018518518518518517,0.5597561468028259
476,40,6,0.0,22735.45,0,False,False,True,False,False,False,True,True,0.15,0.0
850,39,7,79259.99,186910.74,0,False,False,False,False,False,False,False,True,0.1794871794871795,0.42405262533335436
529,30,2,116295.29,75285.47,0,False,False,True,False,False,False,True,False,0.06666666666666667,1.5447242343044414
584,59,1,0.0,130260.11,1,False,True,False,False,False,False,False,True,0.01694915254237288,0.0
586,34,9,74309.81,15034.93,0,True,False,True,False,False,False,True,False,0.2647058823529412,4.942477949681176
674,34,2,152797.9,175709.4,1,True,False,True,False,False,False,True,False,0.058823529411764705,0.8696057239965534
552,42,9,133701.07,101069.71,1,False,False,True,True,False,False,True,False,0.21428571428571427,1.3228599349894246
601,33,7,114430.18,153012.13,0,True,False,False,True,False,False,True,True,0.21212121212121213,0.7478503828421968
541,29,7,127504.57,86173.92,0,False,False,True,False,False,False,False,False,0.2413793103448276,1.4796190076997775
744,41,2,84113.41,197548.63,0,True,False,False,False,False,False,True,False,0.04878048780487805,0.4257858432123776
595,23,10,101126.66,37042.8,0,False,True,False,True,False,False,False,False,0.43478260869565216,2.7299950327729006
724,33,5,103564.83,121085.72,0,True,False,True,True,False,False,True,False,0.15151515151515152,0.8553017647332816
533,52,7,0.0,194113.99,1,False,True,False,False,False,False,False,True,0.1346153846153846,0.0
618,37,2,168178.21,101273.23,0,False,False,True,True,False,False,False,True,0.05405405405405406,1.6606383542817782
523,39,1,143903.11,118711.75,1,True,False,False,False,False,False,True,True,0.02564102564102564,1.2122061211295427
642,30,5,129753.69,582.53,0,True,False,False,False,False,False,True,False,0.16666666666666666,222.7416442071653
584,35,9,0.0,192381.21,0,False,False,True,True,False,False,True,False,0.2571428571428571,0.0
521,38,5,110641.18,136507.69,1,False,False,True,False,False,False,False,True,0.13157894736842105,0.8105124334021035
662,36,4,166909.2,138871.12,1,False,False,False,True,False,False,True,False,0.1111111111111111,1.2019000062792036
758,34,1,154139.45,60728.89,0,False,False,False,False,False,False,True,True,0.029411764705882353,2.5381568805225982
717,38,7,97459.06,189175.71,0,False,False,True,False,False,False,False,False,0.18421052631578946,0.515177450635708
611,40,1,0.0,102547.56,0,False,False,True,True,False,False,True,True,0.025,0.0
766,43,6,112088.04,36706.56,0,True,False,True,True,False,False,True,True,0.13953488372093023,3.0536242023224185
636,34,3,0.0,44756.25,0,False,False,False,True,False,False,True,True,0.08823529411764706,0.0
814,48,7,0.0,132870.15,0,False,False,False,True,False,False,True,True,0.14583333333333334,0.0
760,28,1,141038.57,16287.38,0,False,True,True,True,False,False,False,False,0.03571428571428571,8.659377382979953
607,39,2,84468.67,121945.42,0,True,False,True,True,False,False,True,True,0.05128205128205128,0.6926760349015157
725,36,4,118520.26,131173.9,1,False,True,False,False,False,False,False,False,0.1111111111111111,0.9035353831821726
600,37,1,142663.46,88669.89,0,False,False,True,False,False,False,False,True,0.02702702702702703,1.608927901004501
656,27,4,118627.16,160835.3,0,True,False,True,True,False,False,True,True,0.14814814814814814,0.7375691779105708
640,34,1,137523.02,24761.36,0,False,True,True,False,False,False,False,False,0.029411764705882353,5.553936455832797
439,28,7,110976.23,138526.96,0,False,False,True,True,False,False,True,False,0.25,0.8011164758109179
549,38,8,107283.4,157442.75,0,False,False,False,False,False,False,False,False,0.21052631578947367,0.6814121323465195
622,38,5,0.0,105295.77,0,False,False,True,True,False,False,False,False,0.13157894736842105,0.0
715,34,4,124314.45,97782.92,0,False,False,True,False,False,False,False,False,0.11764705882352941,1.2713309236418793
657,41,5,95858.37,68255.88,0,False,False,False,False,False,False,True,True,0.12195121951219512,1.4043972475338387
703,36,2,0.0,108790.95,0,False,False,True,True,False,False,True,False,0.05555555555555555,0.0
802,33,8,0.0,143706.18,0,False,False,True,True,False,False,True,False,0.24242424242424243,0.0
793,36,0,0.0,148993.47,0,False,True,False,False,False,False,False,False,0.0,0.0
554,35,6,117707.18,95277.15,1,False,False,False,True,False,False,False,False,0.17142857142857143,1.2354187756455772
533,38,1,135289.33,152956.33,0,False,True,True,True,False,False,False,True,0.02631578947368421,0.8844964441811594
658,36,8,174060.46,94925.62,0,False,False,True,False,False,False,True,True,0.2222222222222222,1.8336510206622827
713,40,3,114446.84,87308.18,0,True,False,True,True,False,False,True,True,0.075,1.3108375412246596
711,37,2,0.0,83978.86,1,False,True,True,True,False,False,True,False,0.05405405405405406,0.0
669,25,1,157848.53,37543.93,1,False,False,True,False,False,False,False,False,0.04,4.204368855364902
439,43,8,0.0,104889.3,0,False,False,False,False,False,False,False,True,0.18604651162790697,0.0
763,37,6,0.0,149705.25,0,False,True,False,True,False,False,True,True,0.16216216216216217,0.0
697,74,3,108071.36,16445.79,0,True,False,False,True,False,False,True,True,0.04054054054054054,6.571369329171782
702,35,8,14262.8,54689.16,0,False,True,False,True,False,False,True,False,0.22857142857142856,0.2607975693903508
686,41,7,102749.72,194913.86,0,False,True,True,False,False,False,False,True,0.17073170731707318,0.527154508150421
629,36,1,161757.87,146371.72,0,False,True,True,True,False,False,True,True,0.027777777777777776,1.1051169583851306
823,38,1,0.0,156603.7,0,False,False,True,True,False,False,True,False,0.02631578947368421,0.0
683,35,5,95698.79,182566.76,0,True,False,False,False,False,False,False,True,0.14285714285714285,0.524185180259539
555,37,9,124969.13,60194.05,0,False,False,True,False,False,False,True,False,0.24324324324324326,2.076104365796952
647,44,4,93960.35,36579.53,1,True,False,True,False,False,False,True,False,0.09090909090909091,2.5686593020741384
714,51,4,88308.87,5862.53,1,False,False,False,False,True,False,False,False,0.0784313725490196,15.063269612266376
850,39,10,0.0,143030.09,0,False,True,False,True,False,False,True,True,0.2564102564102564,0.0
713,59,3,0.0,62700.08,0,False,False,False,True,False,False,True,True,0.05084745762711865,0.0
452,30,7,112935.87,99017.34,0,False,False,True,False,False,False,True,True,0.23333333333333334,1.1405665916697014
683,24,8,98567.1,187987.01,0,False,True,False,False,False,False,True,False,0.3333333333333333,0.524329314030794
577,26,1,180530.51,123454.62,0,False,False,False,False,False,False,False,False,0.038461538461538464,1.4623228357108062
552,33,5,140931.57,10921.5,0,False,False,True,False,False,False,False,True,0.15151515151515152,12.90404889438264
769,31,7,148913.72,53817.23,0,True,False,False,True,False,False,True,False,0.22580645161290322,2.7670268425186504
691,38,7,0.0,81617.4,0,False,False,True,True,False,False,False,False,0.18421052631578946,0.0
818,49,2,0.0,192298.84,1,False,False,False,False,False,False,False,True,0.04081632653061224,0.0
739,41,5,0.0,143882.25,0,False,False,True,True,False,False,False,False,0.12195121951219512,0.0
639,50,6,115335.32,53130.41,0,False,False,False,True,False,False,True,True,0.12,2.1707967245123836
651,65,0,0.0,190454.04,0,False,False,False,True,False,False,True,True,0.0,0.0
779,26,0,0.0,111906.0,0,False,False,False,True,False,False,False,True,0.0,0.0
850,33,7,134678.13,113177.95,0,True,False,False,False,False,False,True,False,0.21212121212121213,1.189967922196859
829,38,9,0.0,30529.88,0,False,False,True,True,False,False,True,False,0.23684210526315788,0.0
579,31,2,90547.48,18800.13,0,True,False,True,True,False,False,True,True,0.06451612903225806,4.816322014794578
510,32,9,103324.78,46127.7,0,False,False,True,False,False,False,True,True,0.28125,2.2399725110942015
531,29,3,114590.58,75585.48,0,False,False,True,False,False,False,False,False,0.10344827586206896,1.5160395885558973
628,36,3,91286.51,63085.94,0,True,False,False,False,False,False,True,False,0.08333333333333333,1.4470183055051569
633,32,5,163340.12,74415.2,0,False,True,True,True,False,False,True,True,0.15625,2.1949832829851967
714,45,8,150900.29,139889.15,0,False,True,True,True,False,False,False,True,0.17777777777777778,1.0787133240855349
604,23,9,124577.33,7267.25,0,False,True,True,False,False,False,True,True,0.391304347826087,17.142293164539545
630,35,1,0.0,186826.22,0,False,True,True,True,False,False,False,False,0.02857142857142857,0.0
850,31,4,91292.7,162149.07,0,False,True,False,False,False,False,True,True,0.12903225806451613,0.5630171051859871
788,57,8,93716.72,180150.49,1,True,False,False,False,False,False,True,True,0.14035087719298245,0.5202135170434452
798,37,4,111723.08,83478.12,0,False,False,False,False,False,False,True,True,0.10810810810810811,1.33835165430175
770,45,4,110765.68,26163.74,1,True,False,True,False,False,False,True,False,0.08888888888888889,4.233556823298198
569,25,9,173459.45,44381.06,0,True,False,True,True,False,False,True,True,0.36,3.9084116062122
425,22,7,169649.73,136365.0,1,False,True,False,True,False,False,False,True,0.3181818181818182,1.2440855791442087
547,31,9,0.0,99294.22,0,False,True,False,True,False,False,False,False,0.2903225806451613,0.0
725,45,8,116917.07,173464.43,1,True,False,True,False,False,False,False,False,0.17777777777777778,0.6740117844332698
506,37,5,0.0,127543.81,0,False,False,True,True,False,False,True,True,0.13513513513513514,0.0
632,36,7,0.0,52526.65,0,False,False,False,True,False,False,True,True,0.19444444444444445,0.0
620,22,0,0.0,32589.45,0,False,False,True,False,False,False,True,False,0.0,0.0
663,32,8,130627.66,47161.25,1,True,False,True,False,False,False,True,False,0.25,2.7698091123538924
700,46,5,56580.95,45424.13,0,False,True,False,True,False,False,False,True,0.10869565217391304,1.245614390413201
696,38,6,142316.14,8018.49,0,True,False,True,False,False,False,True,True,0.15789473684210525,17.748496287954467
767,31,6,0.0,195668.0,0,False,True,True,True,False,False,True,True,0.1935483870967742,0.0
561,56,7,152759.0,133167.11,1,False,False,True,True,False,False,True,False,0.125,1.1471225890537087
350,39,0,109733.2,123602.11,1,True,False,True,True,False,False,False,False,0.0,0.8877939057836471
706,54,9,117444.51,186238.85,0,False,False,True,False,False,False,True,True,0.16666666666666666,0.6306123024277694
464,34,5,76001.57,158668.87,0,False,True,False,False,False,False,True,True,0.14705882352941177,0.47899484000862935
501,34,3,107747.57,9249.36,0,False,False,False,False,False,False,True,False,0.08823529411764706,11.649191944091267
745,35,8,0.0,116581.1,0,False,True,False,True,False,False,True,True,0.22857142857142856,0.0
587,36,1,134997.49,44688.08,0,False,False,False,True,False,False,True,False,0.027777777777777776,3.020883645034649
667,48,2,0.0,148608.39,0,False,False,False,True,False,False,True,True,0.041666666666666664,0.0
737,36,9,0.0,188670.9,1,False,False,True,False,False,False,False,True,0.25,0.0
485,30,7,0.0,107067.37,0,False,True,False,False,False,False,True,False,0.23333333333333334,0.0
590,37,0,64345.21,61759.33,1,False,True,False,False,False,False,False,True,0.0,1.0418702728802272
518,35,8,141665.63,192776.64,0,True,False,False,False,False,False,False,True,0.22857142857142856,0.7348692766924457
581,29,8,0.0,46735.19,0,False,True,False,True,False,False,True,False,0.27586206896551724,0.0
785,33,5,136624.6,169117.74,0,True,False,False,True,False,False,True,True,0.15151515151515152,0.8078667560245307
799,52,4,161209.66,89081.41,0,False,False,False,False,False,False,True,True,0.07692307692307693,1.8096891371611652
698,38,10,95010.92,105227.86,0,False,True,True,False,False,False,True,True,0.2631578947368421,0.9029065116405484
730,41,4,167545.32,128246.81,0,False,False,False,False,False,False,True,False,0.0975609756097561,1.3064287524968459
740,36,4,109044.6,94554.74,1,True,False,False,False,False,False,False,False,0.1111111111111111,1.1532430843763095
785,47,9,122031.55,33823.5,1,False,False,False,False,False,False,True,True,0.19148936170212766,3.6078924416456015
527,29,2,27755.97,97468.44,1,False,True,False,False,False,False,True,False,0.06896551724137931,0.28476879285233253
544,29,1,118560.55,164137.36,0,False,False,False,False,False,False,True,True,0.034482758620689655,0.7223251915347001
705,61,4,0.0,191313.7,0,False,False,True,True,False,False,True,True,0.06557377049180328,0.0
684,34,9,0.0,65257.57,0,False,False,True,True,False,False,True,True,0.2647058823529412,0.0
639,28,8,97840.72,178222.77,0,False,True,False,False,False,False,True,True,0.2857142857142857,0.5489799086839465
565,38,2,158651.29,179445.28,0,True,False,False,True,False,False,True,True,0.05263157894736842,0.8841207191406762
481,44,9,175303.06,65500.53,1,False,False,True,False,False,False,True,False,0.20454545454545456,2.676360939369498
731,25,8,96950.21,97877.92,0,False,True,True,False,False,False,True,False,0.32,0.9905217642549005
607,45,7,123859.6,113051.57,0,False,False,True,False,False,False,False,True,0.15555555555555556,1.0956026528424152
760,32,7,0.0,105969.05,0,False,False,False,True,False,False,True,True,0.21875,0.0
559,70,9,0.0,122996.76,0,False,False,False,False,False,False,True,True,0.12857142857142856,0.0
715,33,3,85227.84,68087.15,0,False,False,False,False,False,False,True,True,0.09090909090909091,1.2517463280516221
656,36,8,97786.08,21478.36,0,False,False,True,True,False,False,False,True,0.2222222222222222,4.552772185585864
652,33,7,128135.99,158437.73,0,True,False,True,False,False,False,True,False,0.21212121212121213,0.8087466918391218
624,33,6,0.0,76551.7,0,False,True,True,True,False,False,False,False,0.18181818181818182,0.0
634,36,2,85996.19,15887.68,0,False,True,True,False,False,False,True,False,0.05555555555555555,5.412759446313118
850,50,10,0.0,33741.84,0,False,True,False,True,False,False,True,True,0.2,0.0
659,39,1,104502.11,20652.69,0,True,False,False,False,False,False,True,False,0.02564102564102564,5.059975722290898
529,35,5,95772.97,112781.5,0,False,True,True,False,False,False,True,True,0.14285714285714285,0.8491904257347171
572,31,5,98108.79,119996.95,0,False,True,True,False,False,False,False,True,0.16129032258064516,0.8175940305149422
640,39,9,131607.28,6981.43,1,True,False,True,False,False,True,False,True,0.23076923076923078,18.85104914036236
770,55,9,63127.41,185211.28,1,False,True,True,True,False,False,True,False,0.16363636363636364,0.34083998555595535
648,35,7,0.0,78436.36,0,False,True,True,True,False,False,True,True,0.2,0.0
579,31,9,0.0,139048.0,0,False,False,True,False,False,False,False,True,0.2903225806451613,0.0
589,36,9,140355.56,136329.96,0,True,False,False,True,False,False,True,False,0.25,1.029528358990203
530,36,2,0.0,14721.8,0,False,True,False,True,False,False,True,True,0.05555555555555555,0.0
831,30,2,0.0,3430.38,0,False,False,True,True,False,False,False,True,0.06666666666666667,0.0
790,24,7,107418.27,160450.21,0,True,False,True,False,False,False,False,True,0.2916666666666667,0.6694803951954941
656,35,6,0.0,1485.27,0,False,False,True,True,False,False,True,False,0.17142857142857143,0.0
563,32,6,0.0,19720.08,0,False,True,True,True,False,False,True,True,0.1875,0.0
667,39,7,167557.12,41183.02,0,False,True,True,False,False,False,True,True,0.1794871794871795,4.068597203410532
613,34,8,117300.02,139410.08,0,False,True,True,False,False,False,True,False,0.23529411764705882,0.8414027163602518
429,60,7,0.0,163691.48,0,False,False,True,True,False,False,True,True,0.11666666666666667,0.0
665,23,9,143672.9,115147.33,0,False,False,False,False,False,False,True,True,0.391304347826087,1.2477310589833042
731,33,4,0.0,74945.11,0,False,False,True,True,False,False,True,True,0.12121212121212122,0.0
584,37,1,0.0,180363.56,0,False,False,False,True,False,False,True,True,0.02702702702702703,0.0
634,31,8,76798.92,196021.73,0,True,False,False,False,False,False,False,False,0.25806451612903225,0.3917877880171754
488,34,3,0.0,125979.36,0,False,False,True,True,False,False,True,True,0.08823529411764706,0.0
535,49,7,115309.75,111421.77,0,False,True,False,False,False,False,True,False,0.14285714285714285,1.034894258096959
776,29,7,178171.04,115818.51,0,False,False,False,True,False,False,True,True,0.2413793103448276,1.5383641181362118
850,38,3,0.0,179360.76,0,False,True,False,True,False,False,False,True,0.07894736842105263,0.0
673,37,0,0.0,82351.06,0,False,True,False,True,False,False,False,False,0.0,0.0
850,45,5,127258.79,192744.23,1,True,False,False,False,False,False,True,True,0.1111111111111111,0.6602469500643416
627,30,6,0.0,113408.47,0,False,True,False,False,False,False,True,True,0.2,0.0
570,33,8,0.0,124641.42,0,False,False,False,False,False,False,True,True,0.24242424242424243,0.0
796,67,5,0.0,54871.02,0,False,True,True,True,False,False,False,True,0.07462686567164178,0.0
773,33,10,0.0,98820.09,0,False,True,False,False,False,False,True,True,0.30303030303030304,0.0
752,36,2,0.0,45570.84,0,False,True,True,True,False,False,True,True,0.05555555555555555,0.0
625,69,1,107569.96,182336.45,0,False,True,False,False,False,False,True,True,0.014492753623188406,0.5899531333422363
535,20,9,134874.4,118825.56,0,True,False,True,False,False,False,True,True,0.45,1.1350621869570823
786,29,4,0.0,103372.79,0,False,False,False,True,False,False,True,False,0.13793103448275862,0.0
620,67,3,0.0,43486.73,0,False,False,False,True,False,False,True,True,0.04477611940298507,0.0
605,48,6,0.0,40062.99,0,False,True,False,True,False,False,True,True,0.125,0.0
670,32,3,0.0,46175.7,0,False,True,False,True,False,False,True,False,0.09375,0.0
617,42,0,70105.87,120830.73,0,False,True,True,False,False,False,True,True,0.0,0.5801990106324774
595,41,9,0.0,5967.09,0,False,False,True,True,False,False,True,False,0.21951219512195122,0.0
687,29,4,78939.15,122134.56,1,True,False,False,False,False,False,True,False,0.13793103448275862,0.6463293436354133
757,30,6,105128.85,62972.13,0,True,False,True,True,False,False,True,True,0.2,1.6694504378365478
746,31,2,113836.27,174815.54,0,False,True,True,False,False,False,True,True,0.06451612903225806,0.651179351675486
503,25,7,0.0,192841.13,0,False,True,True,False,False,False,False,True,0.28,0.0
543,48,1,100900.5,33310.72,1,True,False,True,False,False,False,False,False,0.020833333333333332,3.02906992103443
428,40,3,129248.11,72876.43,1,True,False,False,True,False,False,True,False,0.075,1.7735241696114918
768,28,3,109118.05,50911.41,0,False,False,False,True,False,False,False,True,0.10714285714285714,2.143292633223083
618,56,7,0.0,142400.27,1,False,False,True,False,False,False,True,True,0.125,0.0
591,31,7,0.0,48778.46,0,False,False,False,True,False,False,False,True,0.22580645161290322,0.0
658,35,5,126397.66,156361.58,1,False,False,False,False,False,False,False,False,0.14285714285714285,0.8083677588829686
625,36,9,108546.16,133807.77,1,False,False,True,False,True,False,True,False,0.25,0.8112096928302446
717,36,2,148061.89,179128.69,1,False,False,True,False,False,False,True,False,0.05555555555555555,0.8265671456649407
667,44,8,122277.87,91810.71,0,False,False,True,False,False,False,True,True,0.18181818181818182,1.3318475589612584
804,24,3,0.0,173195.33,0,False,False,True,True,False,False,True,False,0.125,0.0
693,31,1,0.0,182270.88,0,False,False,True,True,False,False,False,True,0.03225806451612903,0.0
729,36,8,152899.24,177130.33,0,True,False,True,True,False,False,True,False,0.2222222222222222,0.8632019146579809
484,54,3,134388.11,49954.79,1,True,False,True,False,False,False,False,False,0.05555555555555555,2.6901946740242524
632,40,3,109740.62,141896.74,0,False,True,False,False,False,False,True,False,0.075,0.7733836591312809
536,23,6,92366.72,120661.71,0,True,False,True,True,False,False,True,False,0.2608695652173913,0.7655015000201804
573,26,4,129109.02,149814.68,1,False,False,False,False,False,False,False,False,0.15384615384615385,0.8617915146900158
655,56,5,0.0,41782.7,0,False,True,False,True,False,False,True,True,0.08928571428571429,0.0
666,74,7,105102.5,46172.47,0,True,False,True,False,False,False,True,True,0.0945945945945946,2.27630230741392
726,30,5,111375.32,2704.09,0,True,False,True,True,False,False,True,False,0.16666666666666666,41.18772673986443
523,39,3,0.0,6726.53,0,False,False,True,True,False,False,True,False,0.07692307692307693,0.0
728,33,9,150412.14,170764.08,0,True,False,False,True,False,False,True,False,0.2727272727272727,0.8808183781975696
701,30,3,156660.72,45742.42,0,False,False,True,True,False,False,True,False,0.1,3.4248454716650323
518,38,3,90957.81,162304.59,0,False,False,True,False,False,False,False,True,0.07894736842105263,0.5604142803355099
739,37,7,104960.46,80883.82,0,False,False,True,False,False,False,False,True,0.1891891891891892,1.2976694226360723
531,31,7,117052.82,118508.09,1,True,False,False,False,False,False,True,False,0.22580645161290322,0.9877200788570638
452,44,3,88915.85,69697.74,0,False,True,True,False,False,False,True,False,0.06818181818181818,1.2757350525282456
684,45,6,148071.39,183575.01,0,False,False,True,False,False,False,True,False,0.13333333333333333,0.8065988393518269
728,39,6,152182.83,161203.6,0,True,False,True,False,False,False,False,False,0.15384615384615385,0.9440411380391007
783,39,9,0.0,143752.77,0,False,True,True,True,False,False,True,False,0.23076923076923078,0.0
734,22,5,130056.23,121894.31,1,False,False,True,False,False,False,False,False,0.22727272727272727,1.0669589909487982
648,34,3,95039.73,147055.87,0,True,False,True,True,False,False,True,True,0.08823529411764706,0.6462831439506631
688,52,1,0.0,172033.57,0,False,False,True,True,False,False,True,True,0.019230769230769232,0.0
680,35,9,0.0,143774.06,0,False,True,True,True,False,False,False,False,0.2571428571428571,0.0
516,43,2,112773.73,139366.58,0,False,False,False,True,False,False,True,True,0.046511627906976744,0.8091877550557673
